flight_status,flight_status_raw,has_filtered_state,sensor_timestamp,sensor_altitude_feet,sensor_accel_bno_x,sensor_accel_bno_y,sensor_accel_bno_z,sensor_accel_icm_x,sensor_accel_icm_y,sensor_accel_icm_z,sensor_quat_w,sensor_quat_x,sensor_quat_y,sensor_quat_z,sensor_gyro_x,sensor_gyro_y,sensor_gyro_z,sensor_has_quaternion,state_time,state_position_x,state_position_y,state_position_z,state_velocity_x,state_velocity_y,state_velocity_z,state_acceleration_x,state_acceleration_y,state_acceleration_z,state_inertial_acceleration_x,state_inertial_acceleration_y,state_inertial_acceleration_z,state_zenith,state_apogee_estimate
ground,0,False,233.03121948242188,4049.92626953125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
ground,0,True,233.04322814941406,4053.029541015625,-2.9100000858306885,-0.07000000029802322,-1.3200000524520874,-2.9100000858306885,-0.07000000029802322,-1.3200000524520874,0.9948160648345947,0.019287187606096268,0.09460487216711044,0.031921517103910446,-0.5625,1.375,1.6875,True,233.04322814941406,nan,nan,1125.748291015625,nan,nan,163.78713989257812,nan,nan,-11.22768783569336,-2.872805118560791,-0.07000000029802322,-11.205803871154785,0.003382913302630186,0.0
ground,0,True,233.053466796875,4054.399169921875,-2.8499999046325684,0.019999999552965164,-0.9599999785423279,-2.8499999046325684,0.019999999552965164,-0.9599999785423279,0.9948018193244934,0.01922587677836418,0.0947255939245224,0.032043129205703735,-0.75,1.375,1.375,True,233.053466796875,nan,nan,1129.267578125,nan,nan,165.0242462158203,nan,nan,-10.901932716369629,-2.822674512863159,0.019999999552965164,-10.844297409057617,0.003382913302630186,0.0
ground,0,False,233.05648803710938,4056.081298828125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
ground,0,True,233.06362915039062,4059.08935546875,-2.7300000190734863,-0.07000000029802322,-1.3799999952316284,-2.7300000190734863,-0.07000000029802322,-1.3799999952316284,0.9947810769081116,0.019103409722447395,0.09490671753883362,0.032225560396909714,-1.0,1.6875,1.5625,True,233.06362915039062,nan,nan,1132.747314453125,nan,nan,166.228515625,nan,nan,-11.191575050354004,-2.6912312507629395,-0.07000000029802322,-11.260857582092285,0.003382913302630186,0.0
ground,0,False,233.06654357910156,4062.03662109375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
ground,0,True,233.07369995117188,4062.03662109375,-2.9200000762939453,0.10999999940395355,-1.4199999570846558,-2.9200000762939453,0.10999999940395355,-1.4199999570846558,0.9947661757469177,0.01904325932264328,0.0950331911444664,0.0323491245508194,-0.875,1.5625,1.375,True,233.07369995117188,nan,nan,1136.17626953125,nan,nan,167.39796447753906,nan,nan,-11.279054641723633,-2.8800666332244873,0.10999999940395355,-11.306038856506348,0.0034004871267825365,0.0
ground,0,False,233.07369995117188,4065.322265625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
ground,0,False,233.0846710205078,4065.322265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
ground,0,False,233.0954132080078,4068.399658203125,0.0,0.0,0.0,0.0,0.0,0.0,0.994737446308136,0.018920641392469406,0.09527458250522614,0.03259233012795448,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
