Column mapping:
  timestamp <- 'sensor_timestamp'
  altitude_feet <- 'sensor_altitude_feet'
  accel_icm_x <- 'sensor_accel_icm_x'
  accel_icm_y <- 'sensor_accel_icm_y'
  accel_icm_z <- 'sensor_accel_icm_z'
  accel_bno_x <- 'sensor_accel_bno_x'
  accel_bno_y <- 'sensor_accel_bno_y'
  accel_bno_z <- 'sensor_accel_bno_z'
  gyro_x <- 'sensor_gyro_x'
  gyro_y <- 'sensor_gyro_y'
  gyro_z <- 'sensor_gyro_z'
  quat_w <- 'sensor_quat_w'
  quat_x <- 'sensor_quat_x'
  quat_y <- 'sensor_quat_y'
  quat_z <- 'sensor_quat_z'
time_s,altitude_m,velocity_mps,apogee_prediction_m,status,horizontal_velocity_mps
9.81995,223.026,-0.854855,0,ground,19.2679
9.84053,223.019,-0.86071,0,ground,19.3357
9.85137,223.021,-0.859837,0,ground,19.3717
9.88248,223.005,-0.870935,0,ground,19.4748
9.89286,223.008,-0.869588,0,ground,19.5092
9.90345,223.011,-0.86748,0,ground,19.5445
9.91415,223.013,-0.866284,0,ground,19.5799
9.92442,223.014,-0.865582,0,ground,19.6141
9.93468,223.017,-0.863421,0,ground,19.6483
9.94499,223.02,-0.861822,0,ground,19.6827
9.95599,223.022,-0.859855,0,ground,19.719
9.96651,223.022,-0.86017,0,ground,19.7537
9.97693,223.024,-0.859705,0,ground,19.7882
9.98699,223.023,-0.860546,0,ground,19.8215
9.99799,223.025,-0.859077,0,ground,19.8581
10.0081,223.026,-0.858261,0,ground,19.8917
10.0182,223.027,-0.857894,0,ground,19.925
10.0291,223.027,-0.857923,0,ground,19.9614
10.0393,223.028,-0.857312,0,ground,19.9952
10.0493,223.031,-0.855443,0,ground,20.0286
10.0598,223.035,-0.852891,0,ground,20.0632
10.0701,223.036,-0.852032,0,ground,20.0974
10.0802,223.038,-0.85082,0,ground,20.1306
10.0904,223.038,-0.851412,0,ground,20.165
10.1013,223.04,-0.850188,0,ground,20.2009
10.1121,223.04,-0.849617,0,ground,20.2364
10.1224,223.04,-0.849829,0,ground,20.2705
10.1325,223.043,-0.848151,0,ground,20.3041
10.1427,223.045,-0.846983,0,ground,20.3381
10.1536,223.047,-0.84636,0,ground,20.3743
10.1643,223.047,-0.846748,0,ground,20.4099
10.1746,223.049,-0.845387,0,ground,20.4438
10.1848,223.048,-0.846197,0,ground,20.4776
10.1949,223.05,-0.844652,0,ground,20.5113
10.205,223.05,-0.844661,0,ground,20.5448
10.216,223.051,-0.844719,0,ground,20.5812
10.2266,223.052,-0.844212,0,ground,20.6163
10.2369,223.051,-0.844715,0,ground,20.6505
10.2511,223.049,-0.846599,0,ground,20.6978
10.2717,223.041,-0.852171,0,ground,20.7659
10.2922,223.033,-0.858094,0,ground,20.8339
10.3024,223.033,-0.858196,0,ground,20.8675
10.313,223.035,-0.857098,0,ground,20.9027
10.3236,223.036,-0.85704,0,ground,20.9376
10.3339,223.037,-0.856234,0,ground,20.9718
10.3442,223.037,-0.8568,0,ground,21.006
10.3543,223.037,-0.856829,0,ground,21.0391
10.3651,223.037,-0.85698,0,ground,21.0751
10.3758,223.038,-0.852243,0,ground,21.0929
10.3973,223.029,-0.858618,0,ground,21.1601
10.4079,223.031,-0.857219,0,ground,21.1967
10.4182,223.032,-0.856845,0,ground,21.2308
10.4282,223.034,-0.855186,0,ground,21.2641
10.4384,223.035,-0.854725,0,ground,21.2979
10.4487,223.036,-0.854409,0,ground,21.3322
10.4597,223.037,-0.853276,0,ground,21.3686
10.4698,223.04,-0.8521,0,ground,21.4018
10.4806,223.041,-0.851163,0,ground,21.4376
10.4907,223.043,-0.850794,0,ground,21.471
10.5007,223.043,-0.850353,0,ground,21.5045
10.5115,223.044,-0.845411,0,ground,21.523
10.5215,223.044,-0.845792,0,ground,21.5564
10.5322,223.044,-0.845996,0,ground,21.5915
10.5423,223.045,-0.845867,0,ground,21.6252
10.5533,223.045,-0.846371,0,ground,21.6614
10.5638,223.047,-0.845422,0,ground,21.6961
10.574,223.048,-0.844739,0,ground,21.7299
10.5842,223.049,-0.844976,0,ground,21.7638
10.5963,223.048,-0.84561,0,ground,21.8038
10.6073,223.047,-0.846587,0,ground,21.8399
10.6177,223.048,-0.845444,0,ground,21.8746
10.628,223.049,-0.840855,0,ground,21.8914
10.6503,223.041,-0.846145,0,ground,21.9605
10.6603,223.043,-0.845155,0,ground,21.9945
10.6703,223.045,-0.843888,0,ground,22.0277
10.6814,223.048,-0.842207,0,ground,22.0641
10.6914,223.049,-0.841256,0,ground,22.0974
10.7131,223.042,-0.846969,0,ground,22.1695
10.724,223.042,-0.84719,0,ground,22.2057
10.7349,223.043,-0.84699,0,ground,22.2416
10.7454,223.044,-0.846568,0,ground,22.2764
10.7562,223.045,-0.845937,0,ground,22.3126
10.7666,223.046,-0.845281,0,ground,22.3472
10.7771,223.047,-0.845451,0,ground,22.3821
10.7874,223.049,-0.843775,0,ground,22.416
10.7977,223.051,-0.84254,0,ground,22.45
10.8077,223.053,-0.842093,0,ground,22.4832
10.8187,223.052,-0.842827,0,ground,22.5198
10.8291,223.052,-0.843319,0,ground,22.554
10.8394,223.053,-0.84313,0,ground,22.5882
10.8499,223.054,-0.84276,0,ground,22.6231
10.8609,223.055,-0.83764,0,ground,22.6418
10.8819,223.047,-0.84385,0,ground,22.7073
10.8928,223.047,-0.84406,0,ground,22.744
10.9038,223.046,-0.845071,0,ground,22.7807
10.9146,223.047,-0.844553,0,ground,22.8167
10.9255,223.048,-0.844467,0,ground,22.8528
10.9365,223.048,-0.84461,0,ground,22.8893
10.949,223.047,-0.845981,0,ground,22.9302
10.9596,223.047,-0.845948,0,ground,22.9657
10.9704,223.047,-0.846082,0,ground,23.0012
10.9806,223.046,-0.847615,0,ground,23.035
10.9908,223.046,-0.847668,0,ground,23.0688
11.001,223.047,-0.847564,0,ground,23.1027
11.0119,223.046,-0.84794,0,ground,23.1387
11.0225,223.046,-0.848382,0,ground,23.1739
11.0328,223.047,-0.848522,0,ground,23.208
11.0429,223.048,-0.848108,0,ground,23.2413
11.0532,223.05,-0.847072,0,ground,23.2752
11.0639,223.049,-0.847664,0,ground,23.3108
11.0749,223.052,-0.84653,0,ground,23.347
11.0855,223.051,-0.847781,0,ground,23.3822
11.0957,223.053,-0.846237,0,ground,23.4162
11.1058,223.054,-0.845789,0,ground,23.4494
11.1271,223.046,-0.852281,0,ground,23.5198
11.138,223.047,-0.851267,0,ground,23.556
11.1484,223.049,-0.85073,0,ground,23.5905
11.1593,223.049,-0.850828,0,ground,23.6264
11.1699,223.049,-0.85115,0,ground,23.6615
11.18,223.049,-0.851421,0,ground,23.6951
11.1904,223.049,-0.852025,0,ground,23.7296
11.2006,223.048,-0.852747,0,ground,23.7636
11.2115,223.048,-0.852522,0,ground,23.7997
11.2222,223.049,-0.852087,0,ground,23.8351
11.2344,223.049,-0.852813,0,ground,23.8752
11.2444,223.049,-0.848189,0,ground,23.891
11.2658,223.041,-0.853759,0,ground,23.9577
11.2758,223.042,-0.853279,0,ground,23.9921
11.2858,223.044,-0.852488,0,ground,24.0253
11.3063,223.037,-0.84955,0,ground,24.0653
11.3275,223.031,-0.854515,0,ground,24.1338
11.3484,223.024,-0.860115,0,ground,24.2027
11.3594,223.025,-0.859539,0,ground,24.2397
11.3698,223.028,-0.857381,0,ground,24.2744
11.38,223.03,-0.852194,0,ground,24.2903
11.4012,223.021,-0.858126,0,ground,24.357
11.412,223.022,-0.858001,0,ground,24.3938
11.4221,223.023,-0.856908,0,ground,24.4276
11.4423,223.017,-0.861686,0,ground,24.4942
11.4526,223.019,-0.86049,0,ground,24.5283
11.4643,223.019,-0.860397,0,ground,24.5671
11.4743,223.021,-0.859682,0,ground,24.6002
11.4844,223.024,-0.858233,0,ground,24.6335
11.4946,223.026,-0.856507,0,ground,24.6673
11.5048,223.029,-0.854824,0,ground,24.7013
11.5157,223.03,-0.854188,0,ground,24.7376
11.5263,223.03,-0.854133,0,ground,24.7726
11.5365,223.033,-0.853009,0,ground,24.8064
11.5467,223.034,-0.851948,0,ground,24.84
11.5569,223.037,-0.850348,0,ground,24.8739
11.567,223.037,-0.85065,0,ground,24.9072
11.5799,223.036,-0.851532,0,ground,24.9502
11.5903,223.039,-0.849544,0,ground,24.9846
11.6003,223.04,-0.849176,0,ground,25.0178
11.6104,223.041,-0.849246,0,ground,25.0511
11.6313,223.034,-0.855466,0,ground,25.1205
11.6416,223.036,-0.853862,0,ground,25.1546
11.6521,223.038,-0.852875,0,ground,25.1895
11.6629,223.04,-0.851126,0,ground,25.2255
11.6735,223.041,-0.850532,0,ground,25.2606
11.6839,223.042,-0.850394,0,ground,25.2952
11.694,223.045,-0.848656,0,ground,25.3285
11.7042,223.046,-0.847681,0,ground,25.3623
11.7151,223.048,-0.846501,0,ground,25.3985
11.7259,223.049,-0.845869,0,ground,25.4341
11.7361,223.05,-0.846009,0,ground,25.4679
11.7463,223.05,-0.846249,0,ground,25.5015
11.7564,223.051,-0.845596,0,ground,25.5348
11.7765,223.046,-0.850186,0,ground,25.6008
11.7866,223.048,-0.849126,0,ground,25.6345
11.7968,223.05,-0.848191,0,ground,25.6682
11.807,223.051,-0.847535,0,ground,25.702
11.8178,223.054,-0.84599,0,ground,25.7376
11.8284,223.053,-0.846582,0,ground,25.7724
11.8387,223.055,-0.845876,0,ground,25.8067
11.8488,223.056,-0.845168,0,ground,25.8403
11.8591,223.057,-0.845054,0,ground,25.8745
11.8698,223.057,-0.845535,0,ground,25.9101
11.8798,223.056,-0.84617,0,ground,25.9432
11.8898,223.057,-0.845734,0,ground,25.9764
11.9008,223.057,-0.846157,0,ground,26.0128
11.9109,223.058,-0.845821,0,ground,26.0461
11.9211,223.059,-0.84557,0,ground,26.0799
11.9317,223.059,-0.846062,0,ground,26.115
11.9419,223.06,-0.84579,0,ground,26.149
11.9525,223.061,-0.840915,0,ground,26.1668
11.9737,223.052,-0.847351,0,ground,26.2329
11.9842,223.055,-0.840596,0,ground,26.2473
12.0052,223.049,-0.845629,0,ground,26.3134
12.0157,223.05,-0.845603,0,ground,26.3493
12.0263,223.052,-0.844666,0,ground,26.3849
12.0365,223.052,-0.844572,0,ground,26.419
12.0465,223.052,-0.844946,0,ground,26.4522
12.057,223.053,-0.844694,0,ground,26.4869
12.068,223.054,-0.843797,0,ground,26.5233
12.0785,223.055,-0.843584,0,ground,26.5581
12.0887,223.056,-0.843707,0,ground,26.5922
12.0989,223.057,-0.843019,0,ground,26.6256
12.1091,223.057,-0.842876,0,ground,26.6592
12.1191,223.058,-0.842613,0,ground,26.6922
12.1292,223.059,-0.842579,0,ground,26.7258
12.1393,223.061,-0.841655,0,ground,26.7589
12.1494,223.061,-0.842136,0,ground,26.7925
12.1615,223.061,-0.842202,0,ground,26.8327
12.1715,223.063,-0.841295,0,ground,26.8658
12.1816,223.062,-0.842268,0,ground,26.8993
12.1926,223.063,-0.842134,0,ground,26.9358
12.2026,223.064,-0.84165,0,ground,26.9692
12.2136,223.064,-0.842007,0,ground,27.0058
12.2245,223.063,-0.84251,0,ground,27.0417
12.2345,223.064,-0.842582,0,ground,27.0749
12.2447,223.064,-0.842781,0,ground,27.1086
12.2549,223.065,-0.842211,0,ground,27.1422
12.265,223.066,-0.84193,0,ground,27.1754
12.2763,223.065,-0.843198,0,ground,27.2129
12.2865,223.066,-0.843215,0,ground,27.247
12.2968,223.069,-0.841708,0,ground,27.2808
12.307,223.069,-0.841486,0,ground,27.3147
12.3171,223.071,-0.840878,0,ground,27.3481
12.3281,223.07,-0.841317,0,ground,27.3844
12.3385,223.07,-0.841917,0,ground,27.4191
12.3488,223.07,-0.841725,0,ground,27.4533
12.3593,223.071,-0.841899,0,ground,27.4882
12.3702,223.072,-0.841468,0,ground,27.5244
12.3807,223.072,-0.841599,0,ground,27.5594
12.3909,223.071,-0.842814,0,ground,27.593
12.401,223.073,-0.842264,0,ground,27.6265
12.4114,223.074,-0.841465,0,ground,27.6608
12.4224,223.074,-0.841926,0,ground,27.6969
12.4331,223.073,-0.842809,0,ground,27.7325
12.4432,223.074,-0.842735,0,ground,27.766
12.4533,223.076,-0.841902,0,ground,27.7995
12.4636,223.075,-0.842404,0,ground,27.8334
12.4736,223.075,-0.842639,0,ground,27.8667
12.4836,223.076,-0.842744,0,ground,27.9002
12.4937,223.076,-0.842804,0,ground,27.9336
12.5045,223.076,-0.843432,0,ground,27.9698
12.5146,223.075,-0.844123,0,ground,28.0034
12.5256,223.074,-0.845351,0,ground,28.0401
12.5361,223.074,-0.845646,0,ground,28.075
12.5563,223.067,-0.851437,0,ground,28.1419
12.5672,223.067,-0.851807,0,ground,28.178
12.5775,223.067,-0.851669,0,ground,28.2124
12.5883,223.067,-0.852221,0,ground,28.2481
12.5987,223.067,-0.85282,0,ground,28.2827
12.6091,223.065,-0.854108,0,ground,28.3173
12.6201,223.064,-0.855606,0,ground,28.3535
12.6409,223.056,-0.862071,0,ground,28.4226
12.6512,223.056,-0.862114,0,ground,28.4565
12.6615,223.057,-0.861534,0,ground,28.4907
12.6848,223.045,-0.869936,0,ground,28.5682
12.6951,223.046,-0.869748,0,ground,28.6024
12.7052,223.046,-0.869308,0,ground,28.6354
12.7255,223.039,-0.875073,0,ground,28.7027
12.7364,223.04,-0.874266,0,ground,28.7391
12.7464,223.04,-0.873833,0,ground,28.7725
12.7574,223.04,-0.873659,0,ground,28.8089
12.7675,223.043,-0.871861,0,ground,28.8425
12.7782,223.046,-0.870594,0,ground,28.878
12.7888,223.045,-0.871479,0,ground,28.9129
12.799,223.045,-0.871432,0,ground,28.947
12.8095,223.047,-0.865595,0,ground,28.9646
12.8204,223.047,-0.865776,0,ground,29.0004
12.8407,223.039,-0.872192,0,ground,29.0661
12.8509,223.041,-0.865975,0,ground,29.0796
12.8724,223.033,-0.870761,0,ground,29.1473
12.8827,223.035,-0.870109,0,ground,29.1831
12.893,223.036,-0.869621,0,ground,29.217
12.903,223.036,-0.869461,0,ground,29.2501
12.9132,223.037,-0.868912,0,ground,29.2839
12.9242,223.037,-0.868961,0,ground,29.3203
12.9347,223.039,-0.867767,0,ground,29.3554
12.945,223.038,-0.868388,0,ground,29.3895
12.9552,223.04,-0.867552,0,ground,29.4232
12.9652,223.042,-0.866141,0,ground,29.4565
12.9754,223.041,-0.866665,0,ground,29.4903
12.9855,223.043,-0.865663,0,ground,29.5239
13.0057,223.035,-0.870824,0,ground,29.5906
13.0159,223.037,-0.869955,0,ground,29.6248
13.026,223.038,-0.869356,0,ground,29.6581
13.0361,223.038,-0.868894,0,ground,29.6914
13.0471,223.039,-0.868412,0,ground,29.7276
13.0577,223.04,-0.867949,0,ground,29.7631
13.0681,223.041,-0.867205,0,ground,29.7976
13.0811,223.04,-0.868652,0,ground,29.8409
13.0917,223.04,-0.868602,0,ground,29.876
13.102,223.042,-0.867542,0,ground,29.9102
13.1124,223.043,-0.866814,0,ground,29.9448
13.1226,223.046,-0.864877,0,ground,29.9787
13.1328,223.047,-0.863927,0,ground,30.0126
13.1429,223.049,-0.863193,0,ground,30.0463
13.1531,223.049,-0.863564,0,ground,30.0804
13.1633,223.049,-0.86325,0,ground,30.1144
13.1743,223.049,-0.863337,0,ground,30.1506
13.1848,223.049,-0.858345,0,ground,30.168
13.1956,223.051,-0.857651,0,ground,30.2039
13.2064,223.051,-0.857934,0,ground,30.2394
13.2171,223.051,-0.858002,0,ground,30.275
13.2273,223.053,-0.856709,0,ground,30.3083
13.2374,223.054,-0.856135,0,ground,30.3419
13.2484,223.054,-0.856221,0,ground,30.3783
13.2621,223.051,-0.859117,0,ground,30.4236
13.2721,223.051,-0.859063,0,ground,30.4572
13.2823,223.051,-0.859645,0,ground,30.491
13.2927,223.051,-0.859563,0,ground,30.5253
13.3033,223.051,-0.859833,0,ground,30.5605
13.3156,223.05,-0.860295,0,ground,30.6013
13.3265,223.052,-0.859448,0,ground,30.6375
13.3374,223.053,-0.858942,0,ground,30.6735
13.3479,223.054,-0.858717,0,ground,30.7083
13.3685,223.046,-0.864968,0,ground,30.7764
13.3793,223.044,-0.866296,0,ground,30.812
13.3898,223.045,-0.866397,0,ground,30.8469
13.4002,223.044,-0.866872,0,ground,30.8813
13.4104,223.045,-0.866218,0,ground,30.9151
13.4207,223.046,-0.866334,0,ground,30.9492
13.4314,223.047,-0.865752,0,ground,30.9845
13.4414,223.047,-0.866102,0,ground,31.018
13.4524,223.047,-0.86613,0,ground,31.0544
13.4629,223.048,-0.865636,0,ground,31.0892
13.473,223.047,-0.86613,0,ground,31.1225
13.483,223.047,-0.862234,0,ground,31.1393
13.5036,223.038,-0.868171,0,ground,31.2032
13.5142,223.039,-0.86283,0,ground,31.2185
13.5358,223.031,-0.868462,0,ground,31.2863
13.5459,223.033,-0.867139,0,ground,31.321
13.5561,223.033,-0.866995,0,ground,31.355
13.5764,223.026,-0.872023,0,ground,31.4221
13.5864,223.029,-0.870557,0,ground,31.4555
13.5964,223.03,-0.870088,0,ground,31.489
13.6084,223.03,-0.870406,0,ground,31.5285
13.6186,223.03,-0.870382,0,ground,31.5621
13.6286,223.032,-0.869122,0,ground,31.5955
13.6396,223.032,-0.869374,0,ground,31.6319
13.6501,223.031,-0.869882,0,ground,31.6667
13.6603,223.033,-0.869233,0,ground,31.7008
13.6706,223.033,-0.869164,0,ground,31.7346
13.6806,223.034,-0.868835,0,ground,31.7678
13.6907,223.037,-0.866492,0,ground,31.8014
13.7008,223.036,-0.867393,0,ground,31.8347
13.722,223.03,-0.872288,0,ground,31.9051
13.7326,223.031,-0.871647,0,ground,31.9402
13.7529,223.023,-0.877033,0,ground,32.0071
13.763,223.025,-0.875729,0,ground,32.0405
13.7733,223.026,-0.875262,0,ground,32.0745
13.7839,223.026,-0.874718,0,ground,32.1097
13.804,223.018,-0.88068,0,ground,32.1762
13.8141,223.019,-0.879569,0,ground,32.2094
13.8251,223.021,-0.878807,0,ground,32.2461
13.8364,223.022,-0.877866,0,ground,32.2838
13.8465,223.023,-0.876923,0,ground,32.3171
13.8566,223.025,-0.87564,0,ground,32.3508
13.8669,223.026,-0.87454,0,ground,32.3846
13.8769,223.027,-0.873517,0,ground,32.4178
13.8874,223.028,-0.873095,0,ground,32.4525
13.8983,223.03,-0.866877,0,ground,32.4711
13.9194,223.023,-0.872375,0,ground,32.5372
13.9401,223.016,-0.868497,0,ground,32.5734
13.9642,223.006,-0.875431,0,ground,32.6511
13.9746,223.007,-0.874823,0,ground,32.6877
13.9847,223.009,-0.873301,0,ground,32.7212
13.9947,223.013,-0.871233,0,ground,32.7545
14.0077,223.011,-0.872128,0,ground,32.7972
14.018,223.014,-0.870051,0,ground,32.8314
14.028,223.017,-0.867559,0,ground,32.8648
14.0491,223.011,-0.872732,0,ground,32.9347
14.0595,223.012,-0.871814,0,ground,32.9692
14.0698,223.015,-0.86539,0,ground,32.985
14.0911,223.008,-0.869937,0,ground,33.0516
14.1016,223.009,-0.869526,0,ground,33.0876
14.112,223.012,-0.867901,0,ground,33.1223
14.1222,223.013,-0.866675,0,ground,33.1564
14.1329,223.015,-0.865784,0,ground,33.1915
14.1437,223.016,-0.865206,0,ground,33.2272
14.1641,223.008,-0.871197,0,ground,33.2949
14.1744,223.009,-0.870497,0,ground,33.3292
14.1853,223.011,-0.869358,0,ground,33.365
14.1959,223.013,-0.867951,0,ground,33.4002
14.2062,223.014,-0.867663,0,ground,33.4345
14.2163,223.015,-0.866214,0,ground,33.4681
14.2267,223.019,-0.864112,0,ground,33.5025
14.2377,223.021,-0.862526,0,ground,33.5391
14.2486,223.023,-0.861451,0,ground,33.5753
14.2594,223.022,-0.861962,0,ground,33.6109
14.2695,223.023,-0.861613,0,ground,33.6443
14.2805,223.023,-0.86207,0,ground,33.6806
14.2909,223.024,-0.856555,0,ground,33.6976
14.3131,223.016,-0.862356,0,ground,33.7663
14.3235,223.018,-0.861272,0,ground,33.8018
14.3437,223.01,-0.866694,0,ground,33.8683
14.3538,223.011,-0.866301,0,ground,33.9017
14.3648,223.013,-0.865158,0,ground,33.9378
14.3757,223.015,-0.863893,0,ground,33.9741
14.3859,223.016,-0.8632,0,ground,34.0076
14.3959,223.02,-0.861057,0,ground,34.0408
14.4061,223.02,-0.856229,0,ground,34.0578
14.4272,223.013,-0.860635,0,ground,34.1232
14.4378,223.015,-0.860319,0,ground,34.1593
14.448,223.017,-0.858764,0,ground,34.1936
14.4582,223.018,-0.85352,0,ground,34.2098
14.4692,223.021,-0.847406,0,ground,34.2282
14.4902,223.013,-0.8527,0,ground,34.292
14.5009,223.014,-0.847265,0,ground,34.3072
14.5219,223.007,-0.85214,0,ground,34.3733
14.5319,223.009,-0.850892,0,ground,34.4082
14.5426,223.01,-0.850345,0,ground,34.4435
14.5531,223.011,-0.849723,0,ground,34.4784
14.5635,223.013,-0.848656,0,ground,34.5128
14.5737,223.014,-0.848018,0,ground,34.5467
14.5878,223.013,-0.849557,0,ground,34.5935
14.5986,223.013,-0.849477,0,ground,34.6295
14.609,223.016,-0.847602,0,ground,34.6638
14.6193,223.02,-0.845451,0,ground,34.698
14.6296,223.021,-0.844118,0,ground,34.732
14.6416,223.022,-0.843828,0,ground,34.7717
14.6516,223.024,-0.842544,0,ground,34.8051
14.6625,223.026,-0.84174,0,ground,34.8412
14.6726,223.028,-0.840434,0,ground,34.8746
14.6827,223.031,-0.83895,0,ground,34.9079
14.6928,223.033,-0.837844,0,ground,34.9414
14.7028,223.035,-0.837089,0,ground,34.9747
14.7129,223.036,-0.832018,0,ground,34.9916
14.7238,223.037,-0.83154,0,ground,35.0275
14.7338,223.038,-0.827,0,ground,35.0442
14.7557,223.03,-0.832529,0,ground,35.1116
14.7665,223.031,-0.832465,0,ground,35.1486
14.7771,223.032,-0.832123,0,ground,35.1837
14.788,223.033,-0.83136,0,ground,35.22
14.8089,223.025,-0.837685,0,ground,35.2889
14.8189,223.028,-0.835647,0,ground,35.3226
14.8293,223.031,-0.834177,0,ground,35.3568
14.8503,223.024,-0.840245,0,ground,35.4262
14.8609,223.026,-0.839316,0,ground,35.4614
14.8718,223.027,-0.838502,0,ground,35.4973
14.8818,223.03,-0.836942,0,ground,35.5304
14.8928,223.03,-0.837114,0,ground,35.5669
14.903,223.034,-0.830445,0,ground,35.5834
14.9295,223.023,-0.83853,0,ground,35.6648
14.9398,223.025,-0.837034,0,ground,35.7009
14.95,223.025,-0.836861,0,ground,35.735
14.9602,223.027,-0.836144,0,ground,35.7689
14.9703,223.029,-0.835008,0,ground,35.8024
14.9804,223.031,-0.834471,0,ground,35.836
14.9914,223.031,-0.834941,0,ground,35.8722
15.0019,223.033,-0.833984,0,ground,35.9072
15.0123,223.035,-0.832727,0,ground,35.9414
15.0224,223.036,-0.831904,0,ground,35.9748
15.0436,223.03,-0.83753,0,ground,36.0454
15.0537,223.032,-0.836572,0,ground,36.0787
15.0647,223.035,-0.834794,0,ground,36.1151
15.0755,223.036,-0.834968,0,ground,36.1508
15.0855,223.039,-0.832677,0,ground,36.184
15.0983,223.039,-0.833692,0,ground,36.2265
15.1091,223.04,-0.833414,0,ground,36.2622
15.1194,223.04,-0.833183,0,ground,36.2964
15.1297,223.042,-0.828296,0,ground,36.3132
15.1509,223.035,-0.833366,0,ground,36.3789
15.1613,223.036,-0.832809,0,ground,36.4144
15.1715,223.037,-0.827197,0,ground,36.4301
15.1818,223.038,-0.826885,0,ground,36.4644
15.2129,223.024,-0.837936,0,ground,36.5638
15.2234,223.025,-0.837325,0,ground,36.5999
15.234,223.026,-0.836819,0,ground,36.6349
15.244,223.03,-0.834722,0,ground,36.6683
15.2541,223.031,-0.833815,0,ground,36.7018
15.2642,223.032,-0.833726,0,ground,36.7352
15.2744,223.034,-0.832318,0,ground,36.7692
15.2845,223.037,-0.830869,0,ground,36.8025
15.2946,223.038,-0.829977,0,ground,36.8355
15.3055,223.04,-0.829206,0,ground,36.8719
15.3156,223.043,-0.827839,0,ground,36.9053
15.3265,223.043,-0.827888,0,ground,36.9414
15.3375,223.044,-0.827482,0,ground,36.9778
15.3485,223.045,-0.826919,0,ground,37.0143
15.3691,223.04,-0.831751,0,ground,37.0827
15.3796,223.04,-0.83144,0,ground,37.1175
15.3903,223.043,-0.829682,0,ground,37.1527
15.4011,223.045,-0.828658,0,ground,37.1885
15.4115,223.046,-0.82871,0,ground,37.2231
15.4217,223.048,-0.82769,0,ground,37.2568
15.432,223.051,-0.825901,0,ground,37.2909
15.4429,223.052,-0.825162,0,ground,37.327
15.4536,223.054,-0.824295,0,ground,37.3626
15.4637,223.057,-0.822684,0,ground,37.3961
15.4739,223.057,-0.823209,0,ground,37.4297
15.4972,223.048,-0.830379,0,ground,37.5065
15.5082,223.05,-0.829989,0,ground,37.543
15.5184,223.052,-0.828396,0,ground,37.5767
15.5288,223.053,-0.828039,0,ground,37.6112
15.5388,223.055,-0.826477,0,ground,37.6444
15.5497,223.056,-0.826544,0,ground,37.6808
15.5607,223.058,-0.826083,0,ground,37.7171
15.571,223.061,-0.824343,0,ground,37.7513
15.5813,223.063,-0.82302,0,ground,37.7854
15.5915,223.064,-0.822423,0,ground,37.8191
15.6015,223.066,-0.821717,0,ground,37.8522
15.6124,223.067,-0.82192,0,ground,37.8883
15.6236,223.067,-0.82228,0,ground,37.9258
15.6337,223.068,-0.821666,0,ground,37.9592
15.6446,223.07,-0.821152,0,ground,37.9953
15.655,223.07,-0.821638,0,ground,38.0296
15.6652,223.073,-0.82014,0,ground,38.0635
15.6754,223.073,-0.820134,0,ground,38.0972
15.6855,223.074,-0.819592,0,ground,38.1307
15.6957,223.075,-0.819572,0,ground,38.1646
15.7057,223.077,-0.818677,0,ground,38.1978
15.7159,223.08,-0.817547,0,ground,38.2317
15.7269,223.079,-0.818335,0,ground,38.2682
15.7396,223.078,-0.819452,0,ground,38.3101
15.7505,223.079,-0.819959,0,ground,38.3464
15.7614,223.079,-0.820018,0,ground,38.3825
15.7715,223.08,-0.819978,0,ground,38.4158
15.7816,223.08,-0.820047,0,ground,38.4496
15.7926,223.081,-0.820037,0,ground,38.4859
15.8027,223.083,-0.819434,0,ground,38.5195
15.8128,223.083,-0.819316,0,ground,38.5527
15.8229,223.084,-0.819644,0,ground,38.5864
15.8331,223.084,-0.819831,0,ground,38.6204
15.8432,223.085,-0.819177,0,ground,38.6538
15.8542,223.085,-0.819417,0,ground,38.69
15.8644,223.087,-0.818769,0,ground,38.724
15.875,223.088,-0.818792,0,ground,38.7588
15.8853,223.088,-0.818974,0,ground,38.7933
15.8963,223.088,-0.819297,0,ground,38.8297
15.9286,223.072,-0.832045,0,ground,38.9366
15.9392,223.073,-0.831363,0,ground,38.9719
15.9492,223.075,-0.830706,0,ground,39.0052
15.9594,223.076,-0.830479,0,ground,39.0385
15.9794,223.07,-0.835273,0,ground,39.1048
15.9897,223.069,-0.836337,0,ground,39.1388
16.0007,223.068,-0.837349,0,ground,39.1753
16.0108,223.068,-0.83759,0,ground,39.2087
16.0218,223.069,-0.837791,0,ground,39.245
16.0329,223.068,-0.838598,0,ground,39.2817
16.043,223.07,-0.837606,0,ground,39.315
16.0533,223.07,-0.838196,0,ground,39.3492
16.064,223.069,-0.839147,0,ground,39.3843
16.0745,223.071,-0.838312,0,ground,39.419
16.0848,223.071,-0.838195,0,ground,39.4533
16.1059,223.064,-0.843834,0,ground,39.523
