time_s,status,altitude_m,vertical_velocity_mps,logged_apogee_m,legacy_apogee_m,safer_apogee_m,legacy_horizontal_speed_mps,safer_horizontal_speed_mps,zenith_deg
601.7885131835938,burn,223.5851287841797,36.492210388183594,0.0,289.7529144298435,289.5906451852407,2.083414177445929,0.8060706404071863,3.2675849104923143
601.84765625,burn,227.0255126953125,39.506622314453125,0.0,306.57735068457026,306.57735068457026,1.097240845930341,0.892698265368244,1.5909006815274753
601.8682861328125,burn,229.02413940429688,41.33489990234375,0.0,316.08738549138826,316.0995788876882,1.259171539946596,0.9139257416669188,1.7448430068575134
601.91064453125,burn,231.99830627441406,43.81517791748047,0.0,329.7352205430099,329.77019317026065,1.9760920240403574,0.9058048580308175,2.582325691443275
601.9365844726562,burn,234.31617736816406,45.78502655029297,0.0,340.755943217345,340.87957566672776,2.5329809883632115,0.9026493722298833,3.1665664126678257
601.9950561523438,burn,238.37689208984375,48.86293029785156,0.0,353.1779898028353,352.85374986198195,1.4396338422955635,0.8402597257564212,1.6876001519189887
602.0148315429688,burn,240.668212890625,50.80244827270508,0.0,365.8386633543783,365.5385091399011,1.400118800067974,0.8163827235599358,1.5786758168519162
602.0545043945312,burn,244.16539001464844,53.457489013671875,0.0,382.3202170833681,381.9188889268833,1.6038676724295562,0.7783786734180698,1.7185111335032333
602.0856323242188,burn,247.30984497070312,55.86183166503906,0.0,398.1458748946114,397.4251644061425,1.818743591498701,0.7615881189933766,1.8647712035642996
602.1524047851562,burn,252.80654907226562,59.53146743774414,0.0,423.63305551431296,423.095471434426,1.7476757283902604,0.7906875466928245,1.6815592764849354
602.1748046875,burn,255.86102294921875,61.93001937866211,0.0,440.21751093912656,439.77072970260764,1.8537493014856097,0.8106532856751095,1.7145208089240649
602.2094116210938,burn,259.76519775390625,64.71123504638672,0.0,458.7475266637318,457.7114110399625,2.362746878973105,0.85015460394486,2.091063695059873
602.231201171875,burn,262.8334045410156,67.02874755859375,0.0,468.32857532335436,473.7495510276594,3.188181204828132,0.8542426626854908,2.7231861768003287
602.2645263671875,burn,266.6947937011719,69.63439178466797,0.0,495.1614577994559,493.6816544054517,3.4674190180364204,0.8634536282524893,2.8506678156772085
602.2932739257812,burn,270.323974609375,72.10530090332031,0.0,514.2189565906384,514.6120403729362,3.2054964725407054,0.865467857595545,2.5454518479919033
602.317138671875,burn,273.640625,74.40409088134766,0.0,531.4527428020144,531.992522803822,3.280767361852066,0.8637517827515874,2.5247595764579382
602.3471069335938,burn,277.4852600097656,76.8873062133789,0.0,550.918104562401,551.3309836638387,3.532598556785751,0.8637960689098122,2.6306129944411496
602.3787231445312,burn,281.54791259765625,79.42232513427734,0.0,571.4778614435475,571.6392718324029,3.7901366170332897,0.8698146440007404,2.7321563496146712
602.4013061523438,burn,284.9643249511719,81.69807434082031,0.0,590.1016140306602,589.8720933721813,3.9239479920945395,0.8693015437459778,2.7497957400330524
602.428466796875,burn,288.8899841308594,84.17525482177734,0.0,610.8669930721408,609.9719280580591,4.078931158909419,0.8755794923473796,2.7742461097144053
602.4454345703125,burn,291.9656066894531,86.30694580078125,0.0,628.6038161075994,627.3143852623739,4.2229405590514695,0.8710018112322881,2.8012097755669116
602.4653930664062,burn,295.2703857421875,88.45564270019531,0.0,646.7211695176128,645.2918152763566,4.4477673604217784,0.864372357676539,2.878548434425789
602.4951782226562,burn,299.4954528808594,90.8861312866211,0.0,667.7664552242649,666.2160107653548,4.92215686559043,0.8543553248301853,3.0999622498632693
602.5150146484375,burn,302.8172912597656,92.9566650390625,0.0,686.2440728235237,684.0523265977758,5.26144432176189,0.837949350093812,3.239544422628473
602.5421142578125,burn,306.82391357421875,95.19636535644531,0.0,706.6275521085937,704.4929992104711,5.086624332803717,0.8205554544280778,3.0585749320309885
602.5620727539062,burn,310.1801452636719,97.19682312011719,0.0,724.6578263425918,722.7373304828441,5.086583879617392,0.8006180005050171,2.995716914542773
602.598388671875,burn,315.2181091308594,99.69924926757812,0.0,748.1378480211603,746.2746055406727,5.1327121365845185,0.7528498156357393,2.947096853266272
602.6201782226562,burn,318.873046875,101.76554107666016,0.0,767.1842168475326,765.5116457077361,5.147566919277053,0.7309533331144352,2.895702241082865
602.6513061523438,burn,323.56585693359375,104.12792205810547,0.0,789.7186409278494,788.1758836682468,5.025311943254649,0.7118654416830031,2.7630046855576222
602.6716918945312,burn,327.1642150878906,106.13516235351562,0.0,808.7495928455489,807.2765455005745,4.904630105049528,0.7081050126713416,2.64582275850571
