angle of actuation,angle of attack,mach number,axial force,normal force
30.0,0.0,0.275,111.5840391431588,1.028727905152312

30.0,0.0,0.3,132.4559974826726,1.194709687462332

30.0,0.0,0.325,155.0640449374274,1.26852535454454

30.0,0.0,0.35,179.4128442805961,1.477589321023393

30.0,0.0,0.375,205.5282297864343,1.749582425453973

30.0,0.0,0.4,233.2775016763189,1.911194477439562

30.0,0.0,0.425,262.8057927525154,2.184697479176165

30.0,0.0,0.45,294.067203077146,2.277528725433765

30.0,0.0,0.475,326.9577418288147,2.451785711288785

30.0,0.0,0.5,361.6521262676363,3.180255946453162

30.0,0.0,0.525,398.0674636467717,3.904940715185667

30.0,0.0,0.55,436.260446471198,4.294615855952799

30.0,0.0,0.575,476.2056863197926,4.24888235018598

30.0,0.0,0.6,517.8520642510581,5.13309175825254

30.0,0.0,0.625,561.3585372104714,4.863377138247365

30.0,0.0,0.65,606.8499002046643,5.748822487886216

30.0,0.0,0.675,654.3087187745595,5.671559561926649

30.0,0.0,0.7,703.8003580228326,6.839712322420013

30.0,1.25,0.025,0,5.313848466040781

30.0,1.25,0.05,0,7.237213239788389

30.0,1.25,0.075,7.9391144900807085,9.041867152926216

30.0,1.25,0.1,19.67361852600381,10.656768830055398

30.0,1.25,0.125,27.25367794765581,11.940702410332051

30.0,1.25,0.15,26.831004585351696,12.484142677994335

30.0,1.25,0.175,36.53366707605481,11.462470028897771

30.0,1.25,0.2,59.47516561709985,11.28330068837588

30.0,1.25,0.225,75.29316570020042,14.75265683913394

30.0,1.25,0.25,92.68011546684802,18.22248671523113

30.0,1.25,0.275,111.8101651302733,22.00908786487316

30.0,1.25,0.3,132.7195967945023,26.24775112503293

30.0,1.25,0.325,155.3833661877291,30.83450467545157

30.0,1.25,0.35,179.757179920925,35.76467950524754

30.0,1.25,0.375,205.9023148260045,41.27519341687567

30.0,1.25,0.4,233.8346147801479,46.98912822076043

30.0,1.25,0.425,263.448154534903,53.06202362987028

30.0,1.25,0.45,294.7686446031324,59.29130143342584

30.0,1.25,0.475,327.7645163334436,66.12537820035202

30.0,1.25,0.5,362.5577233900408,73.75173567374331

30.0,1.25,0.525,399.1597782709408,81.7291405152675

30.0,1.25,0.55,437.3884609719498,90.29027499282495

30.0,1.25,0.575,477.4356507640319,98.7685008236548

30.0,1.25,0.6,519.2632593917068,108.0187010689561

30.0,1.25,0.625,562.9696284158586,117.3021202119857

30.0,1.25,0.65,608.5452605823458,127.2765379245772

30.0,1.25,0.675,656.1528488064546,137.6652552764275

30.0,1.25,0.7,705.8710222074955,148.9637103713364

30.0,2.5,0.025,0,30.829062147393415

30.0,2.5,0.05,0,33.94794177890981

30.0,2.5,0.075,0,36.40758189476446

30.0,2.5,0.1,8.658786260328743,37.91086307120986

30.0,2.5,0.125,21.488036107326703,37.87152111518776

30.0,2.5,0.15,29.627211770960827,34.50227297300072

30.0,2.5,0.175,30.160334017149268,24.783648352269246

30.0,2.5,0.2,59.97112623028358,22.91947239459801

30.0,2.5,0.225,75.67363220199151,29.03397141095174

30.0,2.5,0.25,93.15503093213536,35.83605056399233

30.0,2.5,0.275,112.4109635647172,43.32479283893576

30.0,2.5,0.3,133.4272825085748,51.61709350928069

30.0,2.5,0.325,156.1709572624122,60.62640910807893

30.0,2.5,0.35,180.6787497941696,70.41805695693793

30.0,2.5,0.375,206.9735054336798,80.78845547882537

30.0,2.5,0.4,234.8860094216085,92.17307663131513

30.0,2.5,0.425,264.5833992098173,104.1897804171958

30.0,2.5,0.45,296.0564940464952,117.0287439625037

30.0,2.5,0.475,329.2334004380444,130.6974575356131

30.0,2.5,0.5,363.9107537427479,144.6545014819476

30.0,2.5,0.525,400.4727425818567,159.5401170687906

30.0,2.5,0.55,438.8641199711614,175.6323440110018

30.0,2.5,0.575,479.0531503170007,192.9450369934227

30.0,2.5,0.6,520.9317957804765,210.5108965687015

30.0,2.5,0.625,564.7203289647612,229.2047535180583

30.0,2.5,0.65,610.557965495817,249.1787073874263

30.0,2.5,0.675,658.2930150724499,269.463354391603

30.0,2.5,0.7,708.0034059863402,290.4301860320198

30.0,3.75,0.025,0,6.510470908430193

30.0,3.75,0.05,0,15.531602886223936

30.0,3.75,0.075,0,24.14027586307293

30.0,3.75,0.1,12.252462574086639,32.16221388937947

30.0,3.75,0.125,24.66710908716436,39.324448464290754

30.0,3.75,0.15,32.141625934878654,45.2795805833936

30.0,3.75,0.175,31.508357775177984,47.80286654028464

30.0,3.75,0.2,59.83657776394774,37.08315402654415

30.0,3.75,0.225,75.48262303657069,46.95170939462584

30.0,3.75,0.25,92.89827278955491,57.99926836082166

30.0,3.75,0.275,112.0767464029649,70.2757587668195

30.0,3.75,0.3,133.0159491140806,83.68545547948924

30.0,3.75,0.325,155.7058027435348,98.51279972161956

30.0,3.75,0.35,180.0817065992679,114.2151692747742

30.0,3.75,0.375,206.2533212085706,131.4515953318962

30.0,3.75,0.4,234.1151903530867,149.6909641187953

30.0,3.75,0.425,263.6788982635616,169.2348338368706

30.0,3.75,0.45,294.9486806569734,190.3123844270636

30.0,3.75,0.475,327.9481121834292,212.8592720654012

30.0,3.75,0.5,362.6781706664328,236.2559400995616

30.0,3.75,0.525,399.2072842431445,261.5772914427843

30.0,3.75,0.55,437.3492940709742,288.0067740011115

30.0,3.75,0.575,477.2544431401858,315.3426879347946

30.0,3.75,0.6,518.9808226210487,344.6334288956553

30.0,3.75,0.625,562.4651642293153,375.2010450562509

30.0,3.75,0.65,608.0003047130755,407.8484645101895

30.0,3.75,0.675,655.4251334284249,441.9460624574925

30.0,3.75,0.7,704.9771299272169,478.2088803320387

30.0,5.0,0.025,0,0.8272613233718857

30.0,5.0,0.05,0,16.326057771838236

30.0,5.0,0.075,0,31.07066477373644

30.0,5.0,0.1,11.657760140291902,44.734614889533816

30.0,5.0,0.125,24.853521294946628,56.761377598910315

30.0,5.0,0.15,33.420286503510184,66.02048362436511

30.0,5.0,0.175,34.269911431848904,68.81990894228198

30.0,5.0,0.2,59.05914769792603,59.985099196088

30.0,5.0,0.225,74.4917259467524,75.98255801155133

30.0,5.0,0.25,91.67061418904798,93.91312805236596

30.0,5.0,0.275,110.5569499930312,113.6841526326396

30.0,5.0,0.3,131.1980714841963,135.422458560234

30.0,5.0,0.325,153.5445634255652,159.1177001276977

30.0,5.0,0.35,177.6067171293235,184.9317583641006

30.0,5.0,0.375,203.3636374103543,212.5660494381612

30.0,5.0,0.4,230.7913049943808,242.3460445287704

30.0,5.0,0.425,259.8937472332831,274.1509555507146

30.0,5.0,0.45,290.6801530096996,308.102515543804

30.0,5.0,0.475,323.1582150237666,344.488431456655

30.0,5.0,0.5,357.3582649057305,382.7059451224951

30.0,5.0,0.525,393.3263881771963,423.5655232158335

30.0,5.0,0.55,430.9073060054694,466.3585905125755

30.0,5.0,0.575,470.1457222964013,511.3951283286411

30.0,5.0,0.6,511.2233446677818,559.0993123031999

30.0,5.0,0.625,554.1016412077616,609.4199691756969

30.0,5.0,0.65,598.8565048817538,662.3445580256549

30.0,5.0,0.675,645.5666870239342,718.0657074536508

30.0,5.0,0.7,694.2208643157232,776.0988232642075

30.0,6.25,0.025,0,0

30.0,6.25,0.05,0,0

30.0,6.25,0.075,0,6.164600991652833

30.0,6.25,0.1,0,29.09124540667125

30.0,6.25,0.125,0,50.457523697774775

30.0,6.25,0.15,15.53727847274973,69.17125884644048

30.0,6.25,0.175,37.031465088519816,81.77798316060901

30.0,6.25,0.2,58.3989959265194,83.23886342104655

30.0,6.25,0.225,73.64869972709451,105.4610711862848

30.0,6.25,0.25,90.60963135228758,130.266741320188

30.0,6.25,0.275,109.2759845070627,157.7114041130058

30.0,6.25,0.3,129.6574637083532,187.8923860902762

30.0,6.25,0.325,151.7412443081626,220.6312151188408

30.0,6.25,0.35,175.5159180765947,256.2992269874975

30.0,6.25,0.375,200.9471055501223,294.5436643150916

30.0,6.25,0.4,228.031075747882,335.6898117440107

30.0,6.25,0.425,256.741960099082,379.4462613144468

30.0,6.25,0.45,287.1301738931705,426.2873830544717

30.0,6.25,0.475,319.2883960894212,476.3813423523304

30.0,6.25,0.5,353.0677219973545,528.7605349348423

30.0,6.25,0.525,388.5928139631524,584.8839102150507

30.0,6.25,0.55,425.6754446549721,644.0049995910265

30.0,6.25,0.575,464.5190544995215,706.1957240730767

30.0,6.25,0.6,505.1198377311876,771.1882261625307

30.0,6.25,0.625,547.5165964800582,840.3912787037877

30.0,6.25,0.65,591.7265452691541,912.9812576483218

30.0,6.25,0.675,637.836188414711,989.2026473712767

30.0,6.25,0.7,686.1807007728216,1070.213970586113

30.0,7.5,0.025,0,0

30.0,7.5,0.05,0,0

30.0,7.5,0.075,0,0

30.0,7.5,0.1,0,19.40013819127904

30.0,7.5,0.125,0,49.44887541955069

30.0,7.5,0.15,20.0564200611098,76.2998244689017

30.0,7.5,0.175,39.79301874519073,96.1179410637605

30.0,7.5,0.2,57.91836328065989,103.1375449115633

30.0,7.5,0.225,73.0318424282926,130.6106625670454

30.0,7.5,0.25,89.87126230343259,161.407202271471

30.0,7.5,0.275,108.3919142394606,195.4882699050097

30.0,7.5,0.3,128.5562961139397,232.8245571636687

30.0,7.5,0.325,150.4616155559539,273.3584011256409

30.0,7.5,0.35,173.9852649849181,317.4782293856927

30.0,7.5,0.375,199.2114341046544,365.0488899006928

30.0,7.5,0.4,226.0413142523673,416.074161595675

30.0,7.5,0.425,254.5205464727644,470.4570693268

30.0,7.5,0.45,284.6509448590047,528.487738393349

30.0,7.5,0.475,316.4957834074989,590.2650277382925

30.0,7.5,0.5,349.9997393252564,655.863549789363

30.0,7.5,0.525,385.1853200867766,724.8422117145005

30.0,7.5,0.55,422.0612936174135,798.4320978476526

30.0,7.5,0.575,460.6041118969486,875.4511651481157

30.0,7.5,0.6,501.0198636728499,956.4651189631527

30.0,7.5,0.625,543.2192449827472,1042.325679341221

30.0,7.5,0.65,587.2357577728791,1132.405353725273

30.0,7.5,0.675,633.43073450839,1228.136996928511

30.0,7.5,0.7,681.8861901598488,1329.71882350917

30.0,8.75,0.025,0,0

30.0,8.75,0.05,0,0

30.0,8.75,0.075,0,0

30.0,8.75,0.1,0,0

30.0,8.75,0.125,5.251109700704772,0

30.0,8.75,0.15,24.6455524706526,38.33875291616056

30.0,8.75,0.175,42.55457240186165,81.94631019836731

30.0,8.75,0.2,57.62736757376529,121.7234912217394

30.0,8.75,0.225,72.66239472104743,154.1177436187807

30.0,8.75,0.25,89.40112371916088,190.47080939247

30.0,8.75,0.275,107.8310720606757,230.7345426920521

30.0,8.75,0.3,127.9130766052769,274.8947945006424

30.0,8.75,0.325,149.6780521580176,322.8009296517832

30.0,8.75,0.35,173.0946472814704,375.139171078884

30.0,8.75,0.375,198.1962463722461,431.3028979671382

30.0,8.75,0.4,224.8979614568791,491.4458423988015

30.0,8.75,0.425,253.2465508305974,555.7462343473146

30.0,8.75,0.45,283.2540075181317,624.3712470565733

30.0,8.75,0.475,314.9567936771657,697.563335614421

30.0,8.75,0.5,348.3707767117123,775.2775758503628

30.0,8.75,0.525,383.4854009055719,857.2032716977361

30.0,8.75,0.55,420.2812084805939,944.1577313704532

30.0,8.75,0.575,458.6440502600619,1035.767414673957

30.0,8.75,0.6,498.9690895782383,1132.723392026596

30.0,8.75,0.625,541.2016080866565,1234.512292804435

30.0,8.75,0.65,585.3977833448483,1342.117606565982

30.0,8.75,0.675,631.6459301955175,1455.364397569452

30.0,8.75,0.7,680.4203020209145,1575.893466018867

30.0,10.0,0.025,0,0

30.0,10.0,0.05,0,0

30.0,10.0,0.075,0,0

30.0,10.0,0.1,0,0

30.0,10.0,0.125,6.8970460631501265,0

30.0,10.0,0.15,26.02193505999281,44.90217522163766

30.0,10.0,0.175,43.33889785346613,94.6046364944707

30.0,10.0,0.2,57.29606328835484,140.0487643824534

30.0,10.0,0.225,72.24592057833748,177.3247473273024

30.0,10.0,0.25,88.89430676549495,219.0712053141127

30.0,10.0,0.275,107.2082251174898,265.228792214513

30.0,10.0,0.3,127.1829443191578,315.9806082515341

30.0,10.0,0.325,148.8431792885447,371.1776071538346

30.0,10.0,0.35,172.2162805969641,431.2938649696815

30.0,10.0,0.375,197.195119985972,495.696173831861

30.0,10.0,0.4,223.8108446605586,564.9703554453836

30.0,10.0,0.425,252.1095181851402,638.9663855765508

30.0,10.0,0.45,282.0573774722206,717.744076140908

30.0,10.0,0.475,313.789890738582,802.0554591406642

30.0,10.0,0.5,347.1306657060409,891.1465544299535

30.0,10.0,0.525,382.1523776009645,985.4328507961733

30.0,10.0,0.55,419.0501691205919,1084.917940025435

30.0,10.0,0.575,457.6456438628791,1190.753310487203

30.0,10.0,0.6,498.0855949843034,1301.953740234325

30.0,10.0,0.625,540.6274523538353,1419.796707823681

30.0,10.0,0.65,585.1356885673813,1543.041549899235

30.0,10.0,0.675,631.7797808624703,1673.660031193723

30.0,10.0,0.7,681.0229635005476,1812.816431337896

35.0,0.0,0.025,0,0

35.0,0.0,0.05,0,0

35.0,0.0,0.075,0,0

35.0,0.0,0.1,10.930833608649227,0

35.0,0.0,0.125,26.9144868417731,0.06102750893962705

35.0,0.0,0.15,38.61474263634406,0.07864937046216225

35.0,0.0,0.175,52.39599968387531,0.1089088381529839

35.0,0.0,0.2,68.24600896382219,0.143427749466837

35.0,0.0,0.225,86.15609724852395,0.2019998130734857

35.0,0.0,0.25,106.1155101917571,0.2449346857217218

35.0,0.0,0.275,128.1071406461568,0.2624051084502987

35.0,0.0,0.3,152.1067791456161,0.2650980901526623

35.0,0.0,0.325,178.1342779505487,0.4213199849966873

35.0,0.0,0.35,206.1556708779083,0.4499724584018416

35.0,0.0,0.375,236.2683138086165,0.4803293322491804

35.0,0.0,0.4,268.3583866931048,0.6517661005063182

35.0,0.0,0.425,302.4173923821756,0.7593358892350892

35.0,0.0,0.45,338.5248382442243,0.5583856256170172

35.0,0.0,0.475,376.5927374321199,0.7585917982741996

35.0,0.0,0.5,416.7811867778279,0.6951216745647386

35.0,0.0,0.525,458.9511071798951,0.8077843583859234

35.0,0.0,0.55,503.1243749236191,1.404752265596848

35.0,0.0,0.575,549.4500053872544,1.549553965142515

35.0,0.0,0.6,597.9694663394571,1.512877537465435

35.0,0.0,0.625,648.6981295825619,2.022324394155113

35.0,0.0,0.65,701.6592672163903,2.253039790862928

35.0,0.0,0.675,756.9316025143737,2.236278388162219

35.0,0.0,0.7,814.7823321312563,2.476131502732684

35.0,1.25,0.025,0,5.407522797944239

35.0,1.25,0.05,0,7.207547382234907

35.0,1.25,0.075,8.041708563942546,8.892680020210037

35.0,1.25,0.1,21.661717311284992,10.395730392569703

35.0,1.25,0.125,31.5876876451623,11.582426609388676

35.0,1.25,0.15,31.67639925399476,12.059281355678804

35.0,1.25,0.175,16.33397262443811,11.056153189616449

35.0,1.25,0.2,68.35033275691708,11.00147185497775

35.0,1.25,0.225,86.3194291096313,14.0329561975203

35.0,1.25,0.25,106.3027978792519,17.33571697591131

35.0,1.25,0.275,128.3198124450613,21.00147374185245

35.0,1.25,0.3,153.36024388570002,25.138103286437044

35.0,1.25,0.325,178.4006753263388,29.27473283102165

35.0,1.25,0.35,206.4559471002834,34.03298023308559

35.0,1.25,0.375,236.5935746254981,39.18537231810027

35.0,1.25,0.4,268.6931148121776,44.58871859233174

35.0,1.25,0.425,302.8022838325891,50.40821248294889

35.0,1.25,0.45,338.8745067247806,56.47094037356298

35.0,1.25,0.475,377.0549168522913,62.95531999511483

35.0,1.25,0.5,417.1986350063596,69.67718651716146

35.0,1.25,0.525,459.3983682195321,76.97591841586828

35.0,1.25,0.55,503.6909648536611,84.69104377805985

35.0,1.25,0.575,550.082011908367,92.81270848568037

35.0,1.25,0.6,598.5733614099486,101.5623065950794

35.0,1.25,0.625,649.3636554370432,110.4531663012882

35.0,1.25,0.65,702.4055903090255,119.8501757530865

35.0,1.25,0.675,757.8955174014122,130.072716841466

35.0,1.25,0.7,815.8585656640727,140.4020977583614

35.0,2.5,0.025,0,31.69577978397865

35.0,2.5,0.05,0,34.43293076635564

35.0,2.5,0.075,0,36.53289507246927

35.0,2.5,0.1,7.527984046183081,37.707247614390326

35.0,2.5,0.125,23.082910623456197,37.38485650706684

35.0,2.5,0.15,33.75024104312653,33.81714016818354

35.0,2.5,0.175,36.43831166621646,24.057535202417952

35.0,2.5,0.2,68.42878176898462,22.10596020493197

35.0,2.5,0.225,86.36583328665894,27.92793601857085

35.0,2.5,0.25,106.355690210522,34.5020289902501

35.0,2.5,0.275,128.3853904212954,41.80211647804635

35.0,2.5,0.3,152.4296730816883,49.76229593256978

35.0,2.5,0.325,178.4702697586607,58.31088478497582

35.0,2.5,0.35,206.5301288804666,67.66345794151755

35.0,2.5,0.375,236.616580144365,77.86957323860595

35.0,2.5,0.4,268.6704818927176,88.7526700274254

35.0,2.5,0.425,302.6990991223796,100.1332701355203

35.0,2.5,0.45,338.8134979332806,112.5866928539799

35.0,2.5,0.475,376.901120669061,125.3338958966004

35.0,2.5,0.5,416.9597920621213,138.9214573752428

35.0,2.5,0.525,459.0479323031374,153.3790099600174

35.0,2.5,0.55,503.2436007416162,168.6470360430881

35.0,2.5,0.575,549.5145786489672,184.7785793155372

35.0,2.5,0.6,597.8762558163455,201.5976765830931

35.0,2.5,0.625,648.4731751347173,219.2862052907438

35.0,2.5,0.65,701.2815571062516,237.9167274781129

35.0,2.5,0.675,756.4680329402536,257.5196512633604

35.0,2.5,0.7,814.0992302140914,278.4479022239867

35.0,3.75,0.025,0,17.991137232926462

35.0,3.75,0.05,0,25.789784234666968

35.0,3.75,0.075,0,33.039698121211586

35.0,3.75,0.1,10.411550224564525,39.50922389091966

35.0,3.75,0.125,25.57030597707148,44.80159371890272

35.0,3.75,0.15,35.56945222554184,48.12158571084641

35.0,3.75,0.175,37.079570474924076,46.70507076587333

35.0,3.75,0.2,67.9611175508046,36.05578904915711

35.0,3.75,0.225,85.77156223722821,45.65270455050446

35.0,3.75,0.25,105.6056430959859,56.42028454541813

35.0,3.75,0.275,127.458629020197,68.33586415147683

35.0,3.75,0.3,151.330490519238,81.39520750918327

35.0,3.75,0.325,177.120448685835,95.4916613902343

35.0,3.75,0.35,204.898374482875,110.772511515008

35.0,3.75,0.375,234.7178312767888,127.4627841924847

35.0,3.75,0.4,266.5193429485703,145.176575623835

35.0,3.75,0.425,300.2954684301705,164.3762944249049

35.0,3.75,0.45,336.0389829294835,184.4953538359638

35.0,3.75,0.475,373.7093449737329,205.9873187865254

35.0,3.75,0.5,413.3468489589762,228.612246228949

35.0,3.75,0.525,455.0871492929052,252.6445289360754

35.0,3.75,0.55,498.6636016994543,277.8971438794421

35.0,3.75,0.575,544.5929849029727,305.1500815366863

35.0,3.75,0.6,592.4605743558268,333.6607610023979

35.0,3.75,0.625,642.5524550555526,363.2125777860313

35.0,3.75,0.65,694.7776737235554,394.7181122534246

35.0,3.75,0.675,749.4122695994067,427.6262189046382

35.0,3.75,0.7,806.3301590888047,461.4957990725671

35.0,5.0,0.025,0,4.200067082682608

35.0,5.0,0.05,0,18.751301313436556

35.0,5.0,0.075,0,32.59134719804331

35.0,5.0,0.1,10.659151078007671,45.40629019907266

35.0,5.0,0.125,26.300341252292352,56.658251296548826

35.0,5.0,0.15,36.90934289337436,65.24919083359458

35.0,5.0,0.175,39.13435918227389,67.57325282742742

35.0,5.0,0.2,66.94102512763054,58.59318676505126

35.0,5.0,0.225,84.47424361512763,74.1814703247036

35.0,5.0,0.25,103.9920910332378,91.66513797351651

35.0,5.0,0.275,125.4925467556901,111.0032374000397

35.0,5.0,0.3,148.9539082729438,132.2405144714887

35.0,5.0,0.325,174.3673121456313,155.3943149108659

35.0,5.0,0.35,201.7020315861185,180.423993088844

35.0,5.0,0.375,230.9759790110893,207.4514100025307

35.0,5.0,0.4,262.2634520616426,236.7509268041121

35.0,5.0,0.425,295.4273335051923,267.6212978684245

35.0,5.0,0.45,330.5611075528456,300.8148320249913

35.0,5.0,0.475,367.568773871969,335.8424316532759

35.0,5.0,0.5,406.5047354829516,373.1638035580393

35.0,5.0,0.525,447.4503589513795,412.6802951660886

35.0,5.0,0.55,490.361904919963,454.367907892816

35.0,5.0,0.575,535.2525829518902,498.4713222201786

35.0,5.0,0.6,582.2247729573804,544.8988993060483

35.0,5.0,0.625,631.3015205038937,593.769981474755

35.0,5.0,0.65,682.3381871142107,644.9059727009576

35.0,5.0,0.675,735.7694989082006,698.8247845205586

35.0,5.0,0.7,791.7223259568581,756.0227135092634

35.0,6.25,0.025,0,0

35.0,6.25,0.05,0,1.2742685159930716

35.0,6.25,0.075,0,23.163905137227403

35.0,6.25,0.1,0,43.81094057242461

35.0,6.25,0.125,0,62.57567446843899

35.0,6.25,0.15,17.654458581773778,78.1690086220886

35.0,6.25,0.175,41.89591283894481,86.43883868750446

35.0,6.25,0.2,65.81601695203182,81.46099802362917

35.0,6.25,0.225,83.0319363728703,103.0976697909511

35.0,6.25,0.25,102.2004729856931,127.3518824963447

35.0,6.25,0.275,123.3060187211212,154.1871321601988

35.0,6.25,0.3,146.3425748377467,183.6621807840272

35.0,6.25,0.325,171.3102149500135,215.748892868946

35.0,6.25,0.35,198.159925278829,250.484028039743

35.0,6.25,0.375,226.8894611189492,287.8361080625592

35.0,6.25,0.4,257.5467207418611,327.9181899596023

35.0,6.25,0.425,290.0529357387034,370.4016942752447

35.0,6.25,0.45,324.4911349570125,416.0013457749015

35.0,6.25,0.475,360.798831144697,464.3419187868792

35.0,6.25,0.5,399.052739453052,515.3497906120467

35.0,6.25,0.525,439.2986581348945,569.8241549116614

35.0,6.25,0.55,481.3073650294724,626.6386232106796

35.0,6.25,0.575,525.3087526778411,686.3326667310755

35.0,6.25,0.6,571.442272555226,750.0218404490723

35.0,6.25,0.625,619.692150391656,816.7516577380616

35.0,6.25,0.65,670.0511787347904,887.4565564282485

35.0,6.25,0.675,722.7568245786593,961.6075836256272

35.0,6.25,0.7,778.0017598921837,1040.23542267785

35.0,7.5,0.025,0,0

35.0,7.5,0.05,0,0

35.0,7.5,0.075,0,0

35.0,7.5,0.1,0,21.076779625710117

35.0,7.5,0.125,0,50.16164908533648

35.0,7.5,0.15,20.90796181496813,76.09076520066554

35.0,7.5,0.175,43.6688523930825,95.05000887857001

35.0,7.5,0.2,64.9185143824786,101.3293654866713

35.0,7.5,0.225,81.8823277113541,128.2956028932734

35.0,7.5,0.25,100.7742425053286,158.4595972547849

35.0,7.5,0.275,121.5671712885834,191.8677506306317

35.0,7.5,0.3,144.262676850648,228.5787635289184

35.0,7.5,0.325,168.83456015858,268.4934704582887

35.0,7.5,0.35,195.2975792242962,311.705856876034

35.0,7.5,0.375,223.6358232459655,358.3475095690245

35.0,7.5,0.4,253.8418625187501,408.3320340811626

35.0,7.5,0.425,285.8702895449802,461.4752329211311

35.0,7.5,0.45,319.8737671537096,518.3049858964919

35.0,7.5,0.475,355.7057825644426,578.4645315399589

35.0,7.5,0.5,393.4907591404583,642.3420398288301

35.0,7.5,0.525,433.2778890322456,710.3354906177483

35.0,7.5,0.55,474.9264689208113,781.7255354569648

35.0,7.5,0.575,518.4569065336473,856.8621962215398

35.0,7.5,0.6,564.1664078152209,936.7561763860286

35.0,7.5,0.625,611.7988376544108,1019.952120557698

35.0,7.5,0.65,661.7991521792038,1108.314543086612

35.0,7.5,0.675,714.0711747514737,1201.537090689308

35.0,7.5,0.7,768.9973763359109,1299.938088125232

35.0,8.75,0.025,0,0

35.0,8.75,0.05,0,0

35.0,8.75,0.075,0,0

35.0,8.75,0.1,0,0

35.0,8.75,0.125,10.179050091708858,0

35.0,8.75,0.15,31.14623985376789,37.8444710430536

35.0,8.75,0.175,49.838916392996566,80.86480187481709

35.0,8.75,0.2,64.30879012549175,120.1264212000624

35.0,8.75,0.225,81.10197369160512,152.1344855095096

35.0,8.75,0.25,99.79972556188333,187.9769507509709

35.0,8.75,0.275,120.3796462036163,227.7033138732343

35.0,8.75,0.3,142.8643099194618,271.2846982885769

35.0,8.75,0.325,167.2411078911572,318.8548998317231

35.0,8.75,0.35,193.4785810680418,370.3370726342984

35.0,8.75,0.375,221.5776307032252,425.8650557071574

35.0,8.75,0.4,251.550050502914,485.3731354503967

35.0,8.75,0.425,283.3344013213248,548.813724488501

35.0,8.75,0.45,317.1041268867217,616.7320747285227

35.0,8.75,0.475,352.6580699752408,688.9402540767276

35.0,8.75,0.5,390.3018717948232,765.3900436699437

35.0,8.75,0.525,429.8079960246665,846.5002194396939

35.0,8.75,0.55,471.223441322774,931.9490286927321

35.0,8.75,0.575,514.7109503194387,1022.263294355566

35.0,8.75,0.6,560.2430569312357,1117.204473726746

35.0,8.75,0.625,608.1018535195094,1218.063656419692

35.0,8.75,0.65,658.1775078865774,1323.730684337254

35.0,8.75,0.675,710.7409656701851,1436.017765004515

35.0,8.75,0.7,766.0211400486224,1554.45553807005

35.0,10.0,0.025,0,0

35.0,10.0,0.05,0,0

35.0,10.0,0.075,0,0

35.0,10.0,0.1,0,0

35.0,10.0,0.125,0,0

35.0,10.0,0.15,20.992598406343003,44.82312415917295

35.0,10.0,0.175,43.44210469964294,94.06557491834269

35.0,10.0,0.2,63.88093081970531,139.1290673535114

35.0,10.0,0.225,80.55373655539108,176.1557202880548

35.0,10.0,0.25,99.1255554775536,217.6396591804017

35.0,10.0,0.275,119.5815898779429,263.5984762503075

35.0,10.0,0.3,141.911580031748,314.0322316351651

35.0,10.0,0.325,166.1429689805793,369.0664197748442

35.0,10.0,0.35,192.2374909769294,428.7259217160221

35.0,10.0,0.375,220.2211480966372,492.988305960411

35.0,10.0,0.4,250.0711228204659,561.8846355496305

35.0,10.0,0.425,281.7268952457525,635.5845886048958

35.0,10.0,0.45,315.3822428094134,714.2124416139536

35.0,10.0,0.475,350.9773882166994,797.3088096447693

35.0,10.0,0.5,388.4772693449798,886.0842923052935

35.0,10.0,0.525,427.8792224752858,979.6378399963394

35.0,10.0,0.55,469.2973035354072,1078.451742502843

35.0,10.0,0.575,512.8310261041219,1183.232700216665

35.0,10.0,0.6,558.5375483345589,1293.987563546756

35.0,10.0,0.625,606.5274354171435,1410.438949328867

35.0,10.0,0.65,656.8614780286453,1533.103819873618

35.0,10.0,0.675,709.7491140330959,1662.698368241334

35.0,10.0,0.7,765.2219030988724,1799.295110939968

40.0,0.0,0.025,0,0

40.0,0.0,0.05,0,0

40.0,0.0,0.075,0,0

40.0,0.0,0.1,12.021579221628162,0

40.0,0.0,0.125,30.47978793328259,0.1252303579324396

40.0,0.0,0.15,43.74921770597999,0.1793438728788375

40.0,0.0,0.175,59.38601749613365,0.2334460291304992

40.0,0.0,0.2,77.36994258827033,0.3002385968270938

40.0,0.0,0.225,97.6963455996403,0.3798604763667441

40.0,0.0,0.25,120.3444491539878,0.5133965303956867

